state_fips,county_fips,county_name,state_name,state_postal
01,001,Autauga County,Alabama,AL
01,003,Baldwin County,Alabama,AL
01,005,Barbour County,Alabama,AL
01,007,Bibb County,Alabama,AL
01,009,Blount County,Alabama,AL
01,011,Bullock County,Alabama,AL
01,013,Butler County,Alabama,AL
01,015,Calhoun County,Alabama,AL
01,017,Chambers County,Alabama,AL
01,019,Cherokee County,Alabama,AL
01,021,Chilton County,Alabama,AL
01,023,Choctaw County,Alabama,AL
01,025,Clarke County,Alabama,AL
01,027,Clay County,Alabama,AL
01,029,Cleburne County,Alabama,AL
01,031,Coffee County,Alabama,AL
01,033,Colbert County,Alabama,AL
01,035,Conecuh County,Alabama,AL
01,037,Coosa County,Alabama,AL
01,039,Covington County,Alabama,AL
01,041,Crenshaw County,Alabama,AL
01,043,Cullman County,Alabama,AL
01,045,Dale County,Alabama,AL
01,047,Dallas County,Alabama,AL
01,049,DeKalb County,Alabama,AL
01,051,Elmore County,Alabama,AL
01,053,Escambia County,Alabama,AL
01,055,Etowah County,Alabama,AL
01,057,Fayette County,Alabama,AL
01,059,Franklin County,Alabama,AL
01,061,Geneva County,Alabama,AL
01,063,Greene County,Alabama,AL
01,065,Hale County,Alabama,AL
01,067,Henry County,Alabama,AL
01,069,Houston County,Alabama,AL
01,071,Jackson County,Alabama,AL
01,073,Jefferson County,Alabama,AL
01,075,Lamar County,Alabama,AL
01,077,Lauderdale County,Alabama,AL
01,079,Lawrence County,Alabama,AL
01,081,Lee County,Alabama,AL
01,083,Limestone County,Alabama,AL
01,085,Lowndes County,Alabama,AL
01,087,Macon County,Alabama,AL
01,089,Madison County,Alabama,AL
01,091,Marengo County,Alabama,AL
01,093,Marion County,Alabama,AL
01,095,Marshall County,Alabama,AL
01,097,Mobile County,Alabama,AL
01,099,Monroe County,Alabama,AL
01,101,Montgomery County,Alabama,AL
01,103,Morgan County,Alabama,AL
01,105,Perry County,Alabama,AL
01,107,Pickens County,Alabama,AL
01,109,Pike County,Alabama,AL
01,111,Randolph County,Alabama,AL
01,113,Russell County,Alabama,AL
01,115,St. Clair County,Alabama,AL
01,117,Shelby County,Alabama,AL
01,119,Sumter County,Alabama,AL
01,121,Talladega County,Alabama,AL
01,123,Tallapoosa County,Alabama,AL
01,125,Tuscaloosa County,Alabama,AL
01,127,Walker County,Alabama,AL
01,129,Washington County,Alabama,AL
01,131,Wilcox County,Alabama,AL
01,133,Winston County,Alabama,AL
02,013,Aleutians East Borough,Alaska,AK
02,016,Aleutians West Census Area,Alaska,AK
02,020,Anchorage Borough,Alaska,AK
02,050,Bethel Census Area,Alaska,AK
02,060,Bristol Bay Borough,Alaska,AK
02,068,Denali Borough,Alaska,AK
02,070,Dillingham Census Area,Alaska,AK
02,090,Fairbanks North Star Borough,Alaska,AK
02,100,Haines Borough,Alaska,AK
02,110,Juneau Borough,Alaska,AK
02,122,Kenai Peninsula Borough,Alaska,AK
02,130,Ketchikan Gateway Borough,Alaska,AK
02,150,Kodiak Island Borough,Alaska,AK
02,164,Lake and Peninsula Borough,Alaska,AK
02,170,Matanuska-Susitna Borough,Alaska,AK
02,180,Nome Census Area,Alaska,AK
02,185,North Slope Borough,Alaska,AK
02,188,Northwest Arctic Borough,Alaska,AK
02,201,Prince of Wales-Outer Ketchikan Census Area,Alaska,AK
02,220,Sitka Borough,Alaska,AK
02,231,Skagway-Yakutat-Angoon Census Area,Alaska,AK
02,232,Skagway-Hoonah-Angoon Census Area,Alaska,AK
02,240,Southeast Fairbanks Census Area,Alaska,AK
02,261,Valdez-Cordova Census Area,Alaska,AK
02,270,Wade Hampton Census Area,Alaska,AK
02,280,Wrangell-Petersburg Census Area,Alaska,AK
02,282,Yakutat Borough,Alaska,AK
02,290,Yukon-Koyukuk Census Area,Alaska,AK
04,001,Apache County,Arizona,AZ
04,003,Cochise County,Arizona,AZ
04,005,Coconino County,Arizona,AZ
04,007,Gila County,Arizona,AZ
04,009,Graham County,Arizona,AZ
04,011,Greenlee County,Arizona,AZ
04,012,La Paz County,Arizona,AZ
04,013,Maricopa County,Arizona,AZ
04,015,Mohave County,Arizona,AZ
04,017,Navajo County,Arizona,AZ
04,019,Pima County,Arizona,AZ
04,021,Pinal County,Arizona,AZ
04,023,Santa Cruz County,Arizona,AZ
04,025,Yavapai County,Arizona,AZ
04,027,Yuma County,Arizona,AZ
05,001,Arkansas County,Arkansas,AR
05,003,Ashley County,Arkansas,AR
05,005,Baxter County,Arkansas,AR
05,007,Benton County,Arkansas,AR
05,009,Boone County,Arkansas,AR
05,011,Bradley County,Arkansas,AR
05,013,Calhoun County,Arkansas,AR
05,015,Carroll County,Arkansas,AR
05,017,Chicot County,Arkansas,AR
05,019,Clark County,Arkansas,AR
05,021,Clay County,Arkansas,AR
05,023,Cleburne County,Arkansas,AR
05,025,Cleveland County,Arkansas,AR
05,027,Columbia County,Arkansas,AR
05,029,Conway County,Arkansas,AR
05,031,Craighead County,Arkansas,AR
05,033,Crawford County,Arkansas,AR
05,035,Crittenden County,Arkansas,AR
05,037,Cross County,Arkansas,AR
05,039,Dallas County,Arkansas,AR
05,041,Desha County,Arkansas,AR
05,043,Drew County,Arkansas,AR
05,045,Faulkner County,Arkansas,AR
05,047,Franklin County,Arkansas,AR
05,049,Fulton County,Arkansas,AR
05,051,Garland County,Arkansas,AR
05,053,Grant County,Arkansas,AR
05,055,Greene County,Arkansas,AR
05,057,Hempstead County,Arkansas,AR
05,059,Hot Spring County,Arkansas,AR
05,061,Howard County,Arkansas,AR
05,063,Independence County,Arkansas,AR
05,065,Izard County,Arkansas,AR
05,067,Jackson County,Arkansas,AR
05,069,Jefferson County,Arkansas,AR
05,071,Johnson County,Arkansas,AR
05,073,Lafayette County,Arkansas,AR
05,075,Lawrence County,Arkansas,AR
05,077,Lee County,Arkansas,AR
05,079,Lincoln County,Arkansas,AR
05,081,Little River County,Arkansas,AR
05,083,Logan County,Arkansas,AR
05,085,Lonoke County,Arkansas,AR
05,087,Madison County,Arkansas,AR
05,089,Marion County,Arkansas,AR
05,091,Miller County,Arkansas,AR
05,093,Mississippi County,Arkansas,AR
05,095,Monroe County,Arkansas,AR
05,097,Montgomery County,Arkansas,AR
05,099,Nevada County,Arkansas,AR
05,101,Newton County,Arkansas,AR
05,103,Ouachita County,Arkansas,AR
05,105,Perry County,Arkansas,AR
05,107,Phillips County,Arkansas,AR
05,109,Pike County,Arkansas,AR
05,111,Poinsett County,Arkansas,AR
05,113,Polk County,Arkansas,AR
05,115,Pope County,Arkansas,AR
05,117,Prairie County,Arkansas,AR
05,119,Pulaski County,Arkansas,AR
05,121,Randolph County,Arkansas,AR
05,123,St. Francis County,Arkansas,AR
05,125,Saline County,Arkansas,AR
05,127,Scott County,Arkansas,AR
05,129,Searcy County,Arkansas,AR
05,131,Sebastian County,Arkansas,AR
05,133,Sevier County,Arkansas,AR
05,135,Sharp County,Arkansas,AR
05,137,Stone County,Arkansas,AR
05,139,Union County,Arkansas,AR
05,141,Van Buren County,Arkansas,AR
05,143,Washington County,Arkansas,AR
05,145,White County,Arkansas,AR
05,147,Woodruff County,Arkansas,AR
05,149,Yell County,Arkansas,AR
06,001,Alameda County,California,CA
06,003,Alpine County,California,CA
06,005,Amador County,California,CA
06,007,Butte County,California,CA
06,009,Calaveras County,California,CA
06,011,Colusa County,California,CA
06,013,Contra Costa County,California,CA
06,015,Del Norte County,California,CA
06,017,El Dorado County,California,CA
06,019,Fresno County,California,CA
06,021,Glenn County,California,CA
06,023,Humboldt County,California,CA
06,025,Imperial County,California,CA
06,027,Inyo County,California,CA
06,029,Kern County,California,CA
06,031,Kings County,California,CA
06,033,Lake County,California,CA
06,035,Lassen County,California,CA
06,037,Los Angeles County,California,CA
06,039,Madera County,California,CA
06,041,Marin County,California,CA
06,043,Mariposa County,California,CA
06,045,Mendocino County,California,CA
06,047,Merced County,California,CA
06,049,Modoc County,California,CA
06,051,Mono County,California,CA
06,053,Monterey County,California,CA
06,055,Napa County,California,CA
06,057,Nevada County,California,CA
06,059,Orange County,California,CA
06,061,Placer County,California,CA
06,063,Plumas County,California,CA
06,065,Riverside County,California,CA
06,067,Sacramento County,California,CA
06,069,San Benito County,California,CA
06,071,San Bernardino County,California,CA
06,073,San Diego County,California,CA
06,075,San Francisco County,California,CA
06,077,San Joaquin County,California,CA
06,079,San Luis Obispo County,California,CA
06,081,San Mateo County,California,CA
06,083,Santa Barbara County,California,CA
06,085,Santa Clara County,California,CA
06,087,Santa Cruz County,California,CA
06,089,Shasta County,California,CA
06,091,Sierra County,California,CA
06,093,Siskiyou County,California,CA
06,095,Solano County,California,CA
06,097,Sonoma County,California,CA
06,099,Stanislaus County,California,CA
06,101,Sutter County,California,CA
06,103,Tehama County,California,CA
06,105,Trinity County,California,CA
06,107,Tulare County,California,CA
06,109,Tuolumne County,California,CA
06,111,Ventura County,California,CA
06,113,Yolo County,California,CA
06,115,Yuba County,California,CA
08,001,Adams County,Colorado,CO
08,003,Alamosa County,Colorado,CO
08,005,Arapahoe County,Colorado,CO
08,007,Archuleta County,Colorado,CO
08,009,Baca County,Colorado,CO
08,011,Bent County,Colorado,CO
08,013,Boulder County,Colorado,CO
08,015,Chaffee County,Colorado,CO
08,017,Cheyenne County,Colorado,CO
08,019,Clear Creek County,Colorado,CO
08,021,Conejos County,Colorado,CO
08,023,Costilla County,Colorado,CO
08,025,Crowley County,Colorado,CO
08,027,Custer County,Colorado,CO
08,029,Delta County,Colorado,CO
08,031,Denver County,Colorado,CO
08,033,Dolores County,Colorado,CO
08,035,Douglas County,Colorado,CO
08,037,Eagle County,Colorado,CO
08,039,Elbert County,Colorado,CO
08,041,El Paso County,Colorado,CO
08,043,Fremont County,Colorado,CO
08,045,Garfield County,Colorado,CO
08,047,Gilpin County,Colorado,CO
08,049,Grand County,Colorado,CO
08,051,Gunnison County,Colorado,CO
08,053,Hinsdale County,Colorado,CO
08,055,Huerfano County,Colorado,CO
08,057,Jackson County,Colorado,CO
08,059,Jefferson County,Colorado,CO
08,061,Kiowa County,Colorado,CO
08,063,Kit Carson County,Colorado,CO
08,065,Lake County,Colorado,CO
08,067,La Plata County,Colorado,CO
08,069,Larimer County,Colorado,CO
08,071,Las Animas County,Colorado,CO
08,073,Lincoln County,Colorado,CO
08,075,Logan County,Colorado,CO
08,077,Mesa County,Colorado,CO
08,079,Mineral County,Colorado,CO
08,081,Moffat County,Colorado,CO
08,083,Montezuma County,Colorado,CO
08,085,Montrose County,Colorado,CO
08,087,Morgan County,Colorado,CO
08,089,Otero County,Colorado,CO
08,091,Ouray County,Colorado,CO
08,093,Park County,Colorado,CO
08,095,Phillips County,Colorado,CO
08,097,Pitkin County,Colorado,CO
08,099,Prowers County,Colorado,CO
08,101,Pueblo County,Colorado,CO
08,103,Rio Blanco County,Colorado,CO
08,105,Rio Grande County,Colorado,CO
08,107,Routt County,Colorado,CO
08,109,Saguache County,Colorado,CO
08,111,San Juan County,Colorado,CO
08,113,San Miguel County,Colorado,CO
08,115,Sedgwick County,Colorado,CO
08,117,Summit County,Colorado,CO
08,119,Teller County,Colorado,CO
08,121,Washington County,Colorado,CO
08,123,Weld County,Colorado,CO
08,125,Yuma County,Colorado,CO
09,001,Fairfield County,Connecticut,CT
09,003,Hartford County,Connecticut,CT
09,005,Litchfield County,Connecticut,CT
09,007,Middlesex County,Connecticut,CT
09,009,New Haven County,Connecticut,CT
09,011,New London County,Connecticut,CT
09,013,Tolland County,Connecticut,CT
09,015,Windham County,Connecticut,CT
10,001,Kent County,Delaware,DE
10,003,New Castle County,Delaware,DE
10,005,Sussex County,Delaware,DE
11,001,District of Columbia,District of Columbia,DC
12,001,Alachua County,Florida,FL
12,003,Baker County,Florida,FL
12,005,Bay County,Florida,FL
12,007,Bradford County,Florida,FL
12,009,Brevard County,Florida,FL
12,011,Broward County,Florida,FL
12,013,Calhoun County,Florida,FL
12,015,Charlotte County,Florida,FL
12,017,Citrus County,Florida,FL
12,019,Clay County,Florida,FL
12,021,Collier County,Florida,FL
12,023,Columbia County,Florida,FL
12,025,Dade County,Florida,FL
12,027,DeSoto County,Florida,FL
12,029,Dixie County,Florida,FL
12,031,Duval County,Florida,FL
12,033,Escambia County,Florida,FL
12,035,Flagler County,Florida,FL
12,037,Franklin County,Florida,FL
12,039,Gadsden County,Florida,FL
12,041,Gilchrist County,Florida,FL
12,043,Glades County,Florida,FL
12,045,Gulf County,Florida,FL
12,047,Hamilton County,Florida,FL
12,049,Hardee County,Florida,FL
12,051,Hendry County,Florida,FL
12,053,Hernando County,Florida,FL
12,055,Highlands County,Florida,FL
12,057,Hillsborough County,Florida,FL
12,059,Holmes County,Florida,FL
12,061,Indian River County,Florida,FL
12,063,Jackson County,Florida,FL
12,065,Jefferson County,Florida,FL
12,067,Lafayette County,Florida,FL
12,069,Lake County,Florida,FL
12,071,Lee County,Florida,FL
12,073,Leon County,Florida,FL
12,075,Levy County,Florida,FL
12,077,Liberty County,Florida,FL
12,079,Madison County,Florida,FL
12,081,Manatee County,Florida,FL
12,083,Marion County,Florida,FL
12,085,Martin County,Florida,FL
12,087,Monroe County,Florida,FL
12,089,Nassau County,Florida,FL
12,091,Okaloosa County,Florida,FL
12,093,Okeechobee County,Florida,FL
12,095,Orange County,Florida,FL
12,097,Osceola County,Florida,FL
12,099,Palm Beach County,Florida,FL
12,101,Pasco County,Florida,FL
12,103,Pinellas County,Florida,FL
12,105,Polk County,Florida,FL
12,107,Putnam County,Florida,FL
12,109,St. Johns County,Florida,FL
12,111,St. Lucie County,Florida,FL
12,113,Santa Rosa County,Florida,FL
12,115,Sarasota County,Florida,FL
12,117,Seminole County,Florida,FL
12,119,Sumter County,Florida,FL
12,121,Suwannee County,Florida,FL
12,123,Taylor County,Florida,FL
12,125,Union County,Florida,FL
12,127,Volusia County,Florida,FL
12,129,Wakulla County,Florida,FL
12,131,Walton County,Florida,FL
12,133,Washington County,Florida,FL
13,001,Appling County,Georgia,GA
13,003,Atkinson County,Georgia,GA
13,005,Bacon County,Georgia,GA
13,007,Baker County,Georgia,GA
13,009,Baldwin County,Georgia,GA
13,011,Banks County,Georgia,GA
13,013,Barrow County,Georgia,GA
13,015,Bartow County,Georgia,GA
13,017,Ben Hill County,Georgia,GA
13,019,Berrien County,Georgia,GA
13,021,Bibb County,Georgia,GA
13,023,Bleckley County,Georgia,GA
13,025,Brantley County,Georgia,GA
13,027,Brooks County,Georgia,GA
13,029,Bryan County,Georgia,GA
13,031,Bulloch County,Georgia,GA
13,033,Burke County,Georgia,GA
13,035,Butts County,Georgia,GA
13,037,Calhoun County,Georgia,GA
13,039,Camden County,Georgia,GA
13,043,Candler County,Georgia,GA
13,045,Carroll County,Georgia,GA
13,047,Catoosa County,Georgia,GA
13,049,Charlton County,Georgia,GA
13,051,Chatham County,Georgia,GA
13,053,Chattahoochee County,Georgia,GA
13,055,Chattooga County,Georgia,GA
13,057,Cherokee County,Georgia,GA
13,059,Clarke County,Georgia,GA
13,061,Clay County,Georgia,GA
13,063,Clayton County,Georgia,GA
13,065,Clinch County,Georgia,GA
13,067,Cobb County,Georgia,GA
13,069,Coffee County,Georgia,GA
13,071,Colquitt County,Georgia,GA
13,073,Columbia County,Georgia,GA
13,075,Cook County,Georgia,GA
13,077,Coweta County,Georgia,GA
13,079,Crawford County,Georgia,GA
13,081,Crisp County,Georgia,GA
13,083,Dade County,Georgia,GA
13,085,Dawson County,Georgia,GA
13,087,Decatur County,Georgia,GA
13,089,DeKalb County,Georgia,GA
13,091,Dodge County,Georgia,GA
13,093,Dooly County,Georgia,GA
13,095,Dougherty County,Georgia,GA
13,097,Douglas County,Georgia,GA
13,099,Early County,Georgia,GA
13,101,Echols County,Georgia,GA
13,103,Effingham County,Georgia,GA
13,105,Elbert County,Georgia,GA
13,107,Emanuel County,Georgia,GA
13,109,Evans County,Georgia,GA
13,111,Fannin County,Georgia,GA
13,113,Fayette County,Georgia,GA
13,115,Floyd County,Georgia,GA
13,117,Forsyth County,Georgia,GA
13,119,Franklin County,Georgia,GA
13,121,Fulton County,Georgia,GA
13,123,Gilmer County,Georgia,GA
13,125,Glascock County,Georgia,GA
13,127,Glynn County,Georgia,GA
13,129,Gordon County,Georgia,GA
13,131,Grady County,Georgia,GA
13,133,Greene County,Georgia,GA
13,135,Gwinnett County,Georgia,GA
13,137,Habersham County,Georgia,GA
13,139,Hall County,Georgia,GA
13,141,Hancock County,Georgia,GA
13,143,Haralson County,Georgia,GA
13,145,Harris County,Georgia,GA
13,147,Hart County,Georgia,GA
13,149,Heard County,Georgia,GA
13,151,Henry County,Georgia,GA
13,153,Houston County,Georgia,GA
13,155,Irwin County,Georgia,GA
13,157,Jackson County,Georgia,GA
13,159,Jasper County,Georgia,GA
13,161,Jeff Davis County,Georgia,GA
13,163,Jefferson County,Georgia,GA
13,165,Jenkins County,Georgia,GA
13,167,Johnson County,Georgia,GA
13,169,Jones County,Georgia,GA
13,171,Lamar County,Georgia,GA
13,173,Lanier County,Georgia,GA
13,175,Laurens County,Georgia,GA
13,177,Lee County,Georgia,GA
13,179,Liberty County,Georgia,GA
13,181,Lincoln County,Georgia,GA
13,183,Long County,Georgia,GA
13,185,Lowndes County,Georgia,GA
13,187,Lumpkin County,Georgia,GA
13,189,McDuffie County,Georgia,GA
13,191,McIntosh County,Georgia,GA
13,193,Macon County,Georgia,GA
13,195,Madison County,Georgia,GA
13,197,Marion County,Georgia,GA
13,199,Meriwether County,Georgia,GA
13,201,Miller County,Georgia,GA
13,205,Mitchell County,Georgia,GA
13,207,Monroe County,Georgia,GA
13,209,Montgomery County,Georgia,GA
13,211,Morgan County,Georgia,GA
13,213,Murray County,Georgia,GA
13,215,Muscogee County,Georgia,GA
13,217,Newton County,Georgia,GA
13,219,Oconee County,Georgia,GA
13,221,Oglethorpe County,Georgia,GA
13,223,Paulding County,Georgia,GA
13,225,Peach County,Georgia,GA
13,227,Pickens County,Georgia,GA
13,229,Pierce County,Georgia,GA
13,231,Pike County,Georgia,GA
13,233,Polk County,Georgia,GA
13,235,Pulaski County,Georgia,GA
13,237,Putnam County,Georgia,GA
13,239,Quitman County,Georgia,GA
13,241,Rabun County,Georgia,GA
13,243,Randolph County,Georgia,GA
13,245,Richmond County,Georgia,GA
13,247,Rockdale County,Georgia,GA
13,249,Schley County,Georgia,GA
13,251,Screven County,Georgia,GA
13,253,Seminole County,Georgia,GA
13,255,Spalding County,Georgia,GA
13,257,Stephens County,Georgia,GA
13,259,Stewart County,Georgia,GA
13,261,Sumter County,Georgia,GA
13,263,Talbot County,Georgia,GA
13,265,Taliaferro County,Georgia,GA
13,267,Tattnall County,Georgia,GA
13,269,Taylor County,Georgia,GA
13,271,Telfair County,Georgia,GA
13,273,Terrell County,Georgia,GA
13,275,Thomas County,Georgia,GA
13,277,Tift County,Georgia,GA
13,279,Toombs County,Georgia,GA
13,281,Towns County,Georgia,GA
13,283,Treutlen County,Georgia,GA
13,285,Troup County,Georgia,GA
13,287,Turner County,Georgia,GA
13,289,Twiggs County,Georgia,GA
13,291,Union County,Georgia,GA
13,293,Upson County,Georgia,GA
13,295,Walker County,Georgia,GA
13,297,Walton County,Georgia,GA
13,299,Ware County,Georgia,GA
13,301,Warren County,Georgia,GA
13,303,Washington County,Georgia,GA
13,305,Wayne County,Georgia,GA
13,307,Webster County,Georgia,GA
13,309,Wheeler County,Georgia,GA
13,311,White County,Georgia,GA
13,313,Whitfield County,Georgia,GA
13,315,Wilcox County,Georgia,GA
13,317,Wilkes County,Georgia,GA
13,319,Wilkinson County,Georgia,GA
13,321,Worth County,Georgia,GA
15,001,Hawaii County,Hawaii,HI
15,003,Honolulu County,Hawaii,HI
15,005,Kalawao County,Hawaii,HI
15,007,Kauai County,Hawaii,HI
15,009,Maui County,Hawaii,HI
16,001,Ada County,Idaho,ID
16,003,Adams County,Idaho,ID
16,005,Bannock County,Idaho,ID
16,007,Bear Lake County,Idaho,ID
16,009,Benewah County,Idaho,ID
16,011,Bingham County,Idaho,ID
16,013,Blaine County,Idaho,ID
16,015,Boise County,Idaho,ID
16,017,Bonner County,Idaho,ID
16,019,Bonneville County,Idaho,ID
16,021,Boundary County,Idaho,ID
16,023,Butte County,Idaho,ID
16,025,Camas County,Idaho,ID
16,027,Canyon County,Idaho,ID
16,029,Caribou County,Idaho,ID
16,031,Cassia County,Idaho,ID
16,033,Clark County,Idaho,ID
16,035,Clearwater County,Idaho,ID
16,037,Custer County,Idaho,ID
16,039,Elmore County,Idaho,ID
16,041,Franklin County,Idaho,ID
16,043,Fremont County,Idaho,ID
16,045,Gem County,Idaho,ID
16,047,Gooding County,Idaho,ID
16,049,Idaho County,Idaho,ID
16,051,Jefferson County,Idaho,ID
16,053,Jerome County,Idaho,ID
16,055,Kootenai County,Idaho,ID
16,057,Latah County,Idaho,ID
16,059,Lemhi County,Idaho,ID
16,061,Lewis County,Idaho,ID
16,063,Lincoln County,Idaho,ID
16,065,Madison County,Idaho,ID
16,067,Minidoka County,Idaho,ID
16,069,Nez Perce County,Idaho,ID
16,071,Oneida County,Idaho,ID
16,073,Owyhee County,Idaho,ID
16,075,Payette County,Idaho,ID
16,077,Power County,Idaho,ID
16,079,Shoshone County,Idaho,ID
16,081,Teton County,Idaho,ID
16,083,Twin Falls County,Idaho,ID
16,085,Valley County,Idaho,ID
16,087,Washington County,Idaho,ID
17,001,Adams County,Illinois,IL
17,003,Alexander County,Illinois,IL
17,005,Bond County,Illinois,IL
17,007,Boone County,Illinois,IL
17,009,Brown County,Illinois,IL
17,011,Bureau County,Illinois,IL
17,013,Calhoun County,Illinois,IL
17,015,Carroll County,Illinois,IL
17,017,Cass County,Illinois,IL
17,019,Champaign County,Illinois,IL
17,021,Christian County,Illinois,IL
17,023,Clark County,Illinois,IL
17,025,Clay County,Illinois,IL
17,027,Clinton County,Illinois,IL
17,029,Coles County,Illinois,IL
17,031,Cook County,Illinois,IL
17,033,Crawford County,Illinois,IL
17,035,Cumberland County,Illinois,IL
17,037,DeKalb County,Illinois,IL
17,039,De Witt County,Illinois,IL
17,041,Douglas County,Illinois,IL
17,043,DuPage County,Illinois,IL
17,045,Edgar County,Illinois,IL
17,047,Edwards County,Illinois,IL
17,049,Effingham County,Illinois,IL
17,051,Fayette County,Illinois,IL
17,053,Ford County,Illinois,IL
17,055,Franklin County,Illinois,IL
17,057,Fulton County,Illinois,IL
17,059,Gallatin County,Illinois,IL
17,061,Greene County,Illinois,IL
17,063,Grundy County,Illinois,IL
17,065,Hamilton County,Illinois,IL
17,067,Hancock County,Illinois,IL
17,069,Hardin County,Illinois,IL
17,071,Henderson County,Illinois,IL
17,073,Henry County,Illinois,IL
17,075,Iroquois County,Illinois,IL
17,077,Jackson County,Illinois,IL
17,079,Jasper County,Illinois,IL
17,081,Jefferson County,Illinois,IL
17,083,Jersey County,Illinois,IL
17,085,Jo Daviess County,Illinois,IL
17,087,Johnson County,Illinois,IL
17,089,Kane County,Illinois,IL
17,091,Kankakee County,Illinois,IL
17,093,Kendall County,Illinois,IL
17,095,Knox County,Illinois,IL
17,097,Lake County,Illinois,IL
17,099,La Salle County,Illinois,IL
17,101,Lawrence County,Illinois,IL
17,103,Lee County,Illinois,IL
17,105,Livingston County,Illinois,IL
17,107,Logan County,Illinois,IL
17,109,McDonough County,Illinois,IL
17,111,McHenry County,Illinois,IL
17,113,McLean County,Illinois,IL
17,115,Macon County,Illinois,IL
17,117,Macoupin County,Illinois,IL
17,119,Madison County,Illinois,IL
17,121,Marion County,Illinois,IL
17,123,Marshall County,Illinois,IL
17,125,Mason County,Illinois,IL
17,127,Massac County,Illinois,IL
17,129,Menard County,Illinois,IL
17,131,Mercer County,Illinois,IL
17,133,Monroe County,Illinois,IL
17,135,Montgomery County,Illinois,IL
17,137,Morgan County,Illinois,IL
17,139,Moultrie County,Illinois,IL
17,141,Ogle County,Illinois,IL
17,143,Peoria County,Illinois,IL
17,145,Perry County,Illinois,IL
17,147,Piatt County,Illinois,IL
17,149,Pike County,Illinois,IL
17,151,Pope County,Illinois,IL
17,153,Pulaski County,Illinois,IL
17,155,Putnam County,Illinois,IL
17,157,Randolph County,Illinois,IL
17,159,Richland County,Illinois,IL
17,161,Rock Island County,Illinois,IL
17,163,St. Clair County,Illinois,IL
17,165,Saline County,Illinois,IL
17,167,Sangamon County,Illinois,IL
17,169,Schuyler County,Illinois,IL
17,171,Scott County,Illinois,IL
17,173,Shelby County,Illinois,IL
17,175,Stark County,Illinois,IL
17,177,Stephenson County,Illinois,IL
17,179,Tazewell County,Illinois,IL
17,181,Union County,Illinois,IL
17,183,Vermilion County,Illinois,IL
17,185,Wabash County,Illinois,IL
17,187,Warren County,Illinois,IL
17,189,Washington County,Illinois,IL
17,191,Wayne County,Illinois,IL
17,193,White County,Illinois,IL
17,195,Whiteside County,Illinois,IL
17,197,Will County,Illinois,IL
17,199,Williamson County,Illinois,IL
17,201,Winnebago County,Illinois,IL
17,203,Woodford County,Illinois,IL
18,001,Adams County,Indiana,IN
18,003,Allen County,Indiana,IN
18,005,Bartholomew County,Indiana,IN
18,007,Benton County,Indiana,IN
18,009,Blackford County,Indiana,IN
18,011,Boone County,Indiana,IN
18,013,Brown County,Indiana,IN
18,015,Carroll County,Indiana,IN
18,017,Cass County,Indiana,IN
18,019,Clark County,Indiana,IN
18,021,Clay County,Indiana,IN
18,023,Clinton County,Indiana,IN
18,025,Crawford County,Indiana,IN
18,027,Daviess County,Indiana,IN
18,029,Dearborn County,Indiana,IN
18,031,Decatur County,Indiana,IN
18,033,De Kalb County,Indiana,IN
18,035,Delaware County,Indiana,IN
18,037,Dubois County,Indiana,IN
18,039,Elkhart County,Indiana,IN
18,041,Fayette County,Indiana,IN
18,043,Floyd County,Indiana,IN
18,045,Fountain County,Indiana,IN
18,047,Franklin County,Indiana,IN
18,049,Fulton County,Indiana,IN
18,051,Gibson County,Indiana,IN
18,053,Grant County,Indiana,IN
18,055,Greene County,Indiana,IN
18,057,Hamilton County,Indiana,IN
18,059,Hancock County,Indiana,IN
18,061,Harrison County,Indiana,IN
18,063,Hendricks County,Indiana,IN
18,065,Henry County,Indiana,IN
18,067,Howard County,Indiana,IN
18,069,Huntington County,Indiana,IN
18,071,Jackson County,Indiana,IN
18,073,Jasper County,Indiana,IN
18,075,Jay County,Indiana,IN
18,077,Jefferson County,Indiana,IN
18,079,Jennings County,Indiana,IN
18,081,Johnson County,Indiana,IN
18,083,Knox County,Indiana,IN
18,085,Kosciusko County,Indiana,IN
18,087,Lagrange County,Indiana,IN
18,089,Lake County,Indiana,IN
18,091,La Porte County,Indiana,IN
18,093,Lawrence County,Indiana,IN
18,095,Madison County,Indiana,IN
18,097,Marion County,Indiana,IN
18,099,Marshall County,Indiana,IN
18,101,Martin County,Indiana,IN
18,103,Miami County,Indiana,IN
18,105,Monroe County,Indiana,IN
18,107,Montgomery County,Indiana,IN
18,109,Morgan County,Indiana,IN
18,111,Newton County,Indiana,IN
18,113,Noble County,Indiana,IN
18,115,Ohio County,Indiana,IN
18,117,Orange County,Indiana,IN
18,119,Owen County,Indiana,IN
18,121,Parke County,Indiana,IN
18,123,Perry County,Indiana,IN
18,125,Pike County,Indiana,IN
18,127,Porter County,Indiana,IN
18,129,Posey County,Indiana,IN
18,131,Pulaski County,Indiana,IN
18,133,Putnam County,Indiana,IN
18,135,Randolph County,Indiana,IN
18,137,Ripley County,Indiana,IN
18,139,Rush County,Indiana,IN
18,141,St. Joseph County,Indiana,IN
18,143,Scott County,Indiana,IN
18,145,Shelby County,Indiana,IN
18,147,Spencer County,Indiana,IN
18,149,Starke County,Indiana,IN
18,151,Steuben County,Indiana,IN
18,153,Sullivan County,Indiana,IN
18,155,Switzerland County,Indiana,IN
